episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2783, 764.638951972127, 1, 12.761819583000033, 273, 1363415,                                             1000000, 16.945100784301758, 186.79580688476562
2784, -5639.141658902168, 3, 15.191675875001238, 328, 1363743,                                             1000000, 16.67972755432129, 186.31903076171875
2785, -2578.267745822668, 2, 11.833724639000138, 258, 1364001,                                             1000000, 15.379255294799805, 187.2759246826172
2786, 2058.1492688059807, 1, 9.964112300003762, 215, 1364216,                                             1000000, 16.15557289123535, 189.5201873779297
2787, -210.33545081317425, 1, 34.96389729999646, 762, 1364978,                                             1000000, 15.882295608520508, 188.8177490234375
2788, -5817.213405251503, 3, 35.267344901003526, 767, 1365745,                                             1000000, 16.13615608215332, 188.9354248046875
2789, 1775.4507374167442, 1, 13.374548892999883, 292, 1366037,                                             1000000, 16.216426849365234, 188.82025146484375
2790, -375.40746158361435, 1, 32.941686050005956, 729, 1366766,                                             1000000, 15.810296058654785, 187.4422607421875
2791, 768.4591914713383, 1, 30.000885184999788, 655, 1367421,                                             1000000, 15.29621410369873, 187.20614624023438
2792, -3692.0094339847565, 2, 15.437444733004668, 342, 1367763,                                             1000000, 15.330408096313477, 186.7682342529297
2793, 1794.8601973950863, 1, 16.35970714800351, 356, 1368119,                                             1000000, 14.936881065368652, 187.8723907470703
2794, 1062.448783248663, 1, 17.070147427002667, 372, 1368491,                                             1000000, 15.968331336975098, 186.7454833984375
2795, 1907.8909412771463, 1, 23.619656994997058, 510, 1369001,                                             1000000, 16.339656829833984, 186.14907836914062
2796, 2068.296795785427, 1, 11.771294227000908, 253, 1369254,                                             1000000, 16.17971420288086, 186.3964080810547
2797, -2998.1231968402863, 3, 16.846140094014117, 371, 1369625,                                             1000000, 16.07581329345703, 187.3207550048828
2798, -3428.861566722393, 3, 15.052175161006744, 327, 1369952,                                             1000000, 15.707844734191895, 186.24061584472656
2799, 1405.9966469407082, 1, 11.939908351996564, 263, 1370215,                                             1000000, 14.602376937866211, 187.66603088378906
2800, 1013.016455322504, 1, 27.12081562601088, 598, 1370813,                                             1000000, 15.363251686096191, 187.42807006835938
2801, -381.0932368040085, 1, 36.01422510801058, 785, 1371598,                                             1000000, 15.914331436157227, 186.8250732421875
2802, 1622.1004556417465, 1, 14.86467121100577, 329, 1371927,                                             1000000, 15.593315124511719, 188.4381866455078
2803, 186.07474002242088, 1, 25.904421903003822, 569, 1372496,                                             1000000, 16.219276428222656, 187.5192108154297
2804, -8255.177202790976, 3, 51.14559964799264, 1123, 1373619,                                             1000000, 15.581659317016602, 187.43527221679688
2805, 180.1151378750801, 1, 35.3372988919873, 777, 1374396,                                             1000000, 15.882346153259277, 188.25225830078125
2806, 441.24512910842896, 1, 32.06908843400015, 698, 1375094,                                             1000000, 14.888501167297363, 188.60325622558594
2807, 2139.0281595885754, 1, 12.024246625995147, 258, 1375352,                                             1000000, 16.396263122558594, 188.51412963867188
2808, 19.39598321914673, 1, 30.664338852002402, 666, 1376018,                                             1000000, 15.680398941040039, 188.70098876953125
2809, 1489.0792010128498, 1, 23.875510344005306, 517, 1376535,                                             1000000, 16.133028030395508, 187.5905303955078
2810, -3123.1354053020477, 2, 4.707362644010573, 94, 1376629,                                             1000000, 17.513639450073242, 189.77655029296875
2811, 1900.6782342791557, 1, 15.174787024006946, 326, 1376955,                                             1000000, 15.852678298950195, 189.63548278808594
2812, 390.6505821943283, 1, 24.697791194994352, 549, 1377504,                                             1000000, 15.759547233581543, 188.41409301757812
2813, 1190.8414479494095, 1, 30.52835975200287, 669, 1378173,                                             1000000, 15.775971412658691, 188.70376586914062
2814, 653.7983900606632, 1, 25.827322161989287, 560, 1378733,                                             1000000, 15.821076393127441, 189.7911834716797
2815, -5151.576068043709, 2, 19.65412760199979, 426, 1379159,                                             1000000, 15.98082447052002, 190.71563720703125
2816, 2180.462139427662, 1, 10.42682999400131, 224, 1379383,                                             1000000, 15.964151382446289, 189.97019958496094
2817, 1453.6926691234112, 1, 27.457898844004376, 598, 1379981,                                             1000000, 16.00596809387207, 189.82386779785156
2818, 1041.9218436479568, 1, 16.076135430004797, 352, 1380333,                                             1000000, 16.669469833374023, 190.50294494628906
2819, 569.4246475100517, 1, 34.46808696699736, 751, 1381084,                                             1000000, 16.09092903137207, 188.6930694580078
2820, -3678.021087408066, 3, 11.785313006999786, 257, 1381341,                                             1000000, 16.23197364807129, 190.39796447753906
2821, 21.26685506105423, 1, 38.6992859049933, 851, 1382192,                                             1000000, 16.176013946533203, 190.8845672607422
2822, 2036.5422908961773, 1, 13.155621383004473, 281, 1382473,                                             1000000, 17.066516876220703, 189.4924774169922
2823, 1650.286758363247, 1, 15.45034835000115, 339, 1382812,                                             1000000, 16.953584671020508, 190.7427520751953
2824, 2058.127809420228, 1, 14.969245969012263, 325, 1383137,                                             1000000, 15.67043399810791, 190.88021850585938
2825, -4724.103353261948, 3, 13.641046147997258, 298, 1383435,                                             1000000, 15.006244659423828, 190.4007110595703
2826, 1655.0616571307182, 1, 18.78370708700095, 404, 1383839,                                             1000000, 15.388388633728027, 189.13900756835938
2827, -4273.026364564896, 3, 21.290646175999427, 460, 1384299,                                             1000000, 15.294252395629883, 192.58718872070312
2828, 1353.6551859676838, 1, 14.962999487004708, 321, 1384620,                                             1000000, 16.535663604736328, 191.26736450195312
2829, 1080.2593611180782, 1, 14.871806900002412, 321, 1384941,                                             1000000, 15.463696479797363, 190.7819061279297
2830, 2045.9465063214302, 1, 14.772992688012891, 321, 1385262,                                             1000000, 16.627267837524414, 190.02960205078125
2831, 1768.1022159159184, 1, 26.2152221849974, 572, 1385834,                                             1000000, 16.248905181884766, 190.91526794433594
2832, 1351.0199980139732, 1, 29.293654284992954, 639, 1386473,                                             1000000, 15.188834190368652, 190.08448791503906
2833, -391.0289205610752, 1, 36.134302737002145, 783, 1387256,                                             1000000, 15.934347152709961, 191.98703002929688
